codec,wav,pesq,stoi,sdr,lsd,spk_cos
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000956.wav,4.643888473510742,0.9999999999999999,98.5016892700151,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000759.wav,4.643888473510742,0.9999999999999997,103.39963450782844,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000981.wav,4.643888473510742,0.9999999999999997,102.87651234350417,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000995.wav,4.643888473510742,1.0,100.8860169013478,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000765.wav,4.643888473510742,1.0,99.79987307394674,0.0,1.0000001192092896
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000003.wav,4.643888473510742,0.9999999999999999,101.60151950221211,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000017.wav,4.643888473510742,0.9999999999999999,106.18261698858882,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000771.wav,4.643888473510742,0.9999999999999998,109.19968811353303,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000598.wav,4.643888473510742,0.9999999999999998,106.05746893526506,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000229.wav,4.643888473510742,1.0,105.23706148565006,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000201.wav,4.643888473510742,0.9999999999999999,110.08901132439156,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000567.wav,4.643888473510742,0.9999999999999998,110.2554556451986,0.0,1.0000001192092896
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000573.wav,4.643888473510742,0.9999999999999996,100.90660852476724,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000215.wav,4.643888473510742,1.0,104.5888994030827,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000565.wav,4.643888473510742,0.9999999999999996,101.50936099275381,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000203.wav,4.643888473510742,0.9999999999999998,103.06136362809978,0.0,1.0000001192092896
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000607.wav,4.643888473510742,1.0,98.06441188444096,0.0,1.0000001192092896
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000161.wav,4.643888473510742,1.0,109.03706637353027,0.0,1.0000001192092896
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000149.wav,4.643888473510742,1.0000000000000002,107.23735986980631,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000808.wav,4.643888473510742,0.9999999999999998,104.45986726995173,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000834.wav,4.643888473510742,1.0,105.42414788543886,0.0,1.0000001192092896
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000820.wav,4.643888473510742,0.9999999999999998,101.31584334789156,0.0,1.0000001192092896
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000411.wav,4.643888473510742,0.9999999999999998,113.3546284704731,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000377.wav,4.643888473510742,0.9999999999999997,103.45999221578234,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_001069.wav,4.643888473510742,1.0,103.46416252890322,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000363.wav,4.643888473510742,1.0000000000000002,108.16365764977122,0.0,1.0000001192092896
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000405.wav,4.643888473510742,0.9999999999999998,107.0782623322866,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_001055.wav,4.643888473510742,1.0,106.90684079786155,0.0,1.0000001192092896
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_001041.wav,4.643888473510742,0.9999999999999997,98.16486119414641,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000439.wav,4.643888473510742,0.999999999999998,100.11323097138674,0.0,1.0000001192092896
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000388.wav,4.643888473510742,0.9999999999999999,106.24979821181113,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_001082.wav,4.643888473510742,0.9999999999999998,106.19306069148364,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_001057.wav,4.643888473510742,0.9999999999999998,109.20707398707339,0.0,1.0000001192092896
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000349.wav,4.643888473510742,1.0,107.57381616412849,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_001043.wav,4.643888473510742,0.9999999999999999,106.90915506791555,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000375.wav,4.643888473510742,0.9999999999999998,112.7138935906365,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000413.wav,4.643888473510742,0.9999999999999999,104.71093309282455,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000407.wav,4.643888473510742,0.9999999999999997,103.94079190741016,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000361.wav,4.643888473510742,1.0,102.84018643579778,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000836.wav,4.643888473510742,1.0,104.2412377578715,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000188.wav,4.643888473510742,1.0,103.37246145730285,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000822.wav,4.643888473510742,0.9999999999999999,98.53961496581354,0.0,1.0000001192092896
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000639.wav,4.643888473510742,0.9999999999999998,104.01324615136988,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000611.wav,4.643888473510742,0.9999999999999996,99.26148710670591,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000177.wav,4.643888473510742,0.9999999999999996,99.79411864672555,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000163.wav,4.643888473510742,0.9999999999999998,103.80232032841778,0.0,1.0000001192092896
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000605.wav,4.643888473510742,0.9999999999999998,107.78556003862158,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000942.wav,4.643888473510742,0.9999999999999998,102.4251709649001,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000174.wav,4.643888473510742,1.0,113.18016435022868,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000612.wav,4.643888473510742,0.9999999999999994,101.98714207986981,0.0,1.0000001192092896
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000955.wav,4.643888473510742,0.9999999999999999,107.13334445395348,0.0,1.0000001192092896
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000941.wav,4.643888473510742,0.9999999999999997,105.109801979279,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000799.wav,4.643888473510742,0.9999999999999998,97.84783132540534,0.0,1.0
codec_wraps.traditional_wrap,data/16k_eval/librispeech_clean/librispeech_clean_000969.wav,4.643888473510742,0.9999999999999999,99.96866468950275,0.0,1.0
